Konsum,Feedin,consumlimit_active,feedinlimit_active,limit_consum,limit_feedin,secondmarket_consum,secondmarket_feedin,Zielfunktionswert,Gesammtkostenenergie,Tarif_consum,Tarif_feedin,Konsumgesammt,feedin_gesammt
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,7000.0,10000000.0,-6997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
3.0,0.0,1,0,6000.0,10000000.0,-5997.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
8810.09325161748,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
919.265360449735,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1214.65775462963,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1291.96443452381,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1202.3449239418,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1170.11350859788,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1237.4035218254,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1267.74115410053,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1139.93354828042,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1269.20927579365,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1341.8445271164,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1431.52739748677,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1462.04360119048,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1598.93361441799,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1619.94029431217,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1679.49935515873,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1750.45603505291,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1736.22461970899,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1842.3027281746,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1954.43083664021,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1952.48275462963,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
1989.71324404762,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2042.52468584656,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2121.90755621693,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2081.04280753968,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2150.12329695767,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2186.42759589947,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2171.01760912698,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2117.22190806878,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2101.64763558201,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2139.43288690476,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2129.0943287037,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2127.03910383598,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2134.06006944444,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2153.5072255291,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2108.65676256614,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2137.11106150794,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2115.26059854497,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2140.05299272487,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2198.17395833333,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2304.2568287037,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2292.57779431217,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2255.64875992063,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2168.12686838624,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2170.59783399471,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2160.60451388889,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2162.11833664021,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2177.54168320106,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2189.71264880952,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2166.62885251323,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2190.7736276455,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2171.53983134921,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2185.22508267196,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2167.0984292328,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2202.67891865079,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2221.69988425926,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2219.28989748677,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2190.57991071429,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2204.76754298942,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2211.11946097884,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2215.49756944444,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2219.52329695767,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2243.45378637566,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2253.12713293651,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2234.5576223545,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2234.18096891534,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2254.87336309524,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2252.98004298942,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2264.37005621693,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2293.17673611111,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2303.94770171958,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2298.3115244709,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2277.83010912698,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2293.27250330688,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2310.74823082011,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2314.34300595238,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2308.30920965608,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2336.78493716931,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2328.38209325397,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2330.3697255291,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2344.56688161376,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2337.74499007936,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2337.40166997355,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
2355.38096891534,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
500.880505952381,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
178.124090608466,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
187.645056216931,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
188.125545634921,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
190.667939814815,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
214.01271494709,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
231.805109126984,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
242.845122354497,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
230.006564153439,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
228.808482142857,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
264.127066798942,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
236.774222883598,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
243.847569444444,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
265.632820767196,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
300.606167328042,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
318.069990079365,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
288.321908068783,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
298.676207010582,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
297.659077380952,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
303.625281084656,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
317.136722883598,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
322.233878968254,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
331.426273148148,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
343.961524470899,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7356.2158234127,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7362.27726521164,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7349.10537367725,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7361.17395833333,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7394.21159060847,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7399.73731812169,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7388.16780753968,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7385.75543981481,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7399.58831018519,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7411.60213293651,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7435.07547949735,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7441.10834986773,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7441.83883928571,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7444.65028108466,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7460.76886574074,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7463.99697420635,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7454.91555886243,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7457.75557208995,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7479.82177579365,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7502.41178902116,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7514.17561177249,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7513.32991071429,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7568.61040013228,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7533.31946097884,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7535.35947420635,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7549.4328207672,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7551.40854828042,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7551.33665674603,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7567.01476521164,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7585.09763558201,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7601.428125,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7594.83956679894,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7596.11291335979,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7613.0410218254,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
7700.24055886243,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
5828.57672594104,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
631.080109126984,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
648.298693783069,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
658.072040343915,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
709.335863095238,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
721.711590608466,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
714.227794312169,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
694.965426587302,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
695.903058862434,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
711.204976851852,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
718.668799603175,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
743.780241402116,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
749.891683201058,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
787.250744047619,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
754.102662037037,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
747.387913359788,0.0,0,0,20000.0,10000000.0,0.0,0.0,6.450824516020133,-47.542580218173214,0.29,0.15,493477.378191455,144.0
